age_s,dmarried_s,empl_06,salary_06,profit_06,tenure_06,days_06,hours_06,contract_06,dformal_06,educ_s,city,age_lb,dmarried_lb,empl_04,salary_04,profit_04,days_04,hours_04,contract_04,dformal_04,educ_lb,select,pempl_06,pempl_04,dcontinue,codigo_ecap,codigo_curs,dwomen,p_selecap
23.0,0.0,1.0,120000.0,0.0,4.0,8.0,72.0,0.0,0.0,11.0,1.0,22.0,0.0,1.0,120000.0,0.0,8.0,20.0,0.0,0.0,11.0,control,1.0,1.0,1.0,5.0,13120005.0,0.0,0.667023
21.0,0.0,1.0,0.0,200000.0,1.4,25.0,20.0,0.0,0.0,9.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,selected,0.0,0.0,1.0,5.0,33140005.0,1.0,0.667023
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,control,0.0,0.0,1.0,5.0,13120005.0,0.0,0.667023
22.0,0.0,1.0,0.0,200000.0,0.16666667,15.0,40.0,0.0,0.0,11.0,1.0,21.0,0.0,1.0,200000.0,0.0,15.0,48.0,0.0,0.0,11.0,control,0.0,1.0,1.0,5.0,93710505.0,1.0,0.667023
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,5.0,83420105.0,0.0,0.667023
21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,19.0,0.0,1.0,192000.0,0.0,28.0,91.0,0.0,0.0,11.0,control,0.0,1.0,1.0,5.0,63550005.0,1.0,0.667023
24.0,0.0,1.0,250000.0,0.0,3.9666667,26.0,48.0,0.0,0.0,11.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,63240050.0,1.0,0.667023
21.0,0.0,1.0,200000.0,0.0,9.1,30.0,48.0,0.0,0.0,11.0,1.0,20.0,0.0,1.0,0.0,200000.0,26.0,48.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,13140005.0,0.0,0.667023
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,64330010.0,0.0,0.667023
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,63550005.0,1.0,0.667023
20.0,0.0,1.0,248000.0,0.0,2.2666667,30.0,104.0,0.0,0.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,93820005.0,0.0,0.667023
21.0,0.0,1.0,330000.0,0.0,0.73333335,15.0,48.0,0.0,1.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,13120005.0,1.0,0.667023
26.0,0.0,1.0,434000.0,0.0,2.2,30.0,70.0,0.0,1.0,10.0,1.0,24.0,1.0,1.0,60000.0,0.0,26.0,52.0,0.0,0.0,10.0,selected,1.0,1.0,1.0,5.0,64330010.0,0.0,0.667023
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,13210005.0,0.0,0.667023
20.0,0.0,1.0,381500.0,0.0,0.5,30.0,56.0,0.0,0.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,84210330.0,0.0,0.667023
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,63550005.0,0.0,0.667023
21.0,0.0,1.0,180000.0,0.0,10.466666,30.0,49.0,0.0,0.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,13140005.0,0.0,0.667023
21.0,0.0,1.0,0.0,360000.0,11.3,30.0,84.0,0.0,0.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,84210005.0,0.0,0.667023
24.0,0.0,1.0,0.0,150000.0,12.633333,30.0,70.0,0.0,0.0,11.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,5.0,84210330.0,1.0,0.667023
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,5.0,63550005.0,1.0,0.667023
25.0,0.0,1.0,160000.0,0.0,3.0666666,30.0,96.0,0.0,0.0,11.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,83220005.0,0.0,0.667023
21.0,1.0,1.0,360000.0,0.0,12.866667,30.0,80.0,0.0,0.0,11.0,1.0,19.0,1.0,1.0,0.0,0.0,30.0,84.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,63550005.0,0.0,0.667023
20.0,0.0,1.0,0.0,160000.0,5.9333334,7.0,21.0,0.0,0.0,9.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,selected,0.0,0.0,1.0,5.0,83520025.0,0.0,0.667023
22.0,0.0,1.0,381500.0,0.0,1.5333333,26.0,72.0,1.0,0.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,33160005.0,0.0,0.667023
24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,5.0,64330010.0,1.0,0.667023
20.0,1.0,1.0,300000.0,0.0,0.96666664,23.0,56.0,0.0,1.0,11.0,1.0,19.0,1.0,1.0,182000.0,0.0,26.0,66.0,0.0,0.0,11.0,control,1.0,1.0,1.0,5.0,83420105.0,0.0,0.667023
22.0,1.0,1.0,240000.0,0.0,1.0,15.0,42.0,0.0,0.0,11.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,84210005.0,1.0,0.667023
20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,5.0,83220005.0,1.0,0.667023
24.0,0.0,1.0,300000.0,0.0,1.4666667,27.0,90.0,0.0,0.0,11.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,64330010.0,1.0,0.667023
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,25.0,0.0,1.0,0.0,250000.0,22.0,40.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,33160005.0,1.0,0.667023
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,19.0,0.0,1.0,300000.0,0.0,12.0,21.0,0.0,0.0,11.0,control,0.0,1.0,1.0,5.0,83220005.0,0.0,0.667023
22.0,0.0,1.0,306000.0,0.0,6.133333,20.0,40.0,1.0,1.0,11.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,83420105.0,0.0,0.667023
23.0,0.0,1.0,0.0,150000.0,54.166668,15.0,12.0,0.0,0.0,11.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,83420105.0,0.0,0.667023
22.0,0.0,1.0,450000.0,0.0,9.3,26.0,84.0,0.0,0.0,11.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,84210005.0,0.0,0.667023
22.0,0.0,1.0,160000.0,0.0,7.4,28.0,70.0,0.0,0.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,84210330.0,0.0,0.667023
21.0,0.0,1.0,0.0,75000.0,0.93333334,15.0,84.0,0.0,0.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,83420105.0,0.0,0.667023
22.0,0.0,1.0,381500.0,0.0,1.3666667,30.0,60.0,0.0,0.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,93820005.0,1.0,0.667023
20.0,0.0,1.0,181000.0,0.0,21.266666,18.0,90.0,0.0,0.0,11.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,33140005.0,0.0,0.667023
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,93710505.0,1.0,0.667023
21.0,0.0,1.0,0.0,200000.0,18.333334,26.0,60.0,0.0,0.0,11.0,1.0,20.0,0.0,1.0,300000.0,0.0,30.0,48.0,0.0,0.0,11.0,control,0.0,1.0,1.0,5.0,93710505.0,0.0,0.667023
20.0,0.0,1.0,408000.0,0.0,0.1,28.0,60.0,0.0,0.0,11.0,1.0,19.0,0.0,1.0,90000.0,0.0,30.0,70.0,0.0,0.0,10.0,selected,1.0,1.0,1.0,5.0,83220005.0,0.0,0.667023
21.0,0.0,1.0,408000.0,0.0,5.8333335,30.0,100.0,0.0,0.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,93710505.0,0.0,0.667023
20.0,0.0,1.0,408000.0,0.0,2.0333333,26.0,48.0,1.0,1.0,12.0,1.0,18.0,0.0,1.0,200000.0,0.0,26.0,65.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,5.0,93710505.0,1.0,0.667023
21.0,0.0,1.0,152000.0,0.0,3.1333334,8.0,20.0,0.0,0.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,13420005.0,1.0,0.667023
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,5.0,33160005.0,0.0,0.667023
26.0,0.0,1.0,408000.0,0.0,2.8666666,26.0,48.0,1.0,0.0,15.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,13420005.0,0.0,0.667023
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,64330010.0,1.0,0.667023
22.0,0.0,1.0,553000.0,0.0,1.5666667,26.0,48.0,0.0,0.0,11.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,93820005.0,1.0,0.667023
24.0,0.0,1.0,170000.0,0.0,25.6,12.0,30.0,0.0,0.0,11.0,1.0,22.0,0.0,1.0,0.0,196000.0,12.0,27.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,93820005.0,0.0,0.667023
22.0,0.0,1.0,650000.0,0.0,17.166666,30.0,72.0,1.0,1.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,13420005.0,0.0,0.667023
21.0,0.0,1.0,186000.0,0.0,4.4333334,15.0,48.0,0.0,0.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,13140005.0,0.0,0.667023
20.0,0.0,1.0,100000.0,0.0,9.6,28.0,70.0,0.0,0.0,9.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,84210330.0,1.0,0.667023
21.0,1.0,1.0,400000.0,0.0,2.0333333,26.0,60.0,0.0,1.0,11.0,1.0,19.0,0.0,1.0,120000.0,0.0,27.0,48.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,5.0,84210005.0,0.0,0.667023
21.0,0.0,1.0,300000.0,0.0,2.3333333,26.0,48.0,0.0,0.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,13120005.0,0.0,0.667023
22.0,0.0,1.0,600000.0,0.0,13.2,28.0,56.0,1.0,1.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,83420105.0,0.0,0.667023
22.0,0.0,1.0,300000.0,0.0,12.333333,27.0,72.0,0.0,0.0,11.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,63550005.0,1.0,0.667023
23.0,0.0,1.0,408000.0,0.0,8.6,30.0,60.0,1.0,1.0,11.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,84210330.0,1.0,0.667023
23.0,1.0,1.0,120000.0,0.0,5.1,8.0,10.0,0.0,0.0,11.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,13210005.0,1.0,0.667023
21.0,0.0,1.0,100000.0,0.0,8.633333,26.0,30.0,0.0,0.0,11.0,1.0,19.0,0.0,1.0,250000.0,0.0,22.0,40.0,0.0,0.0,11.0,control,1.0,1.0,1.0,5.0,13140005.0,0.0,0.667023
20.0,0.0,1.0,100000.0,0.0,3.7333333,26.0,52.0,0.0,0.0,11.0,1.0,19.0,0.0,1.0,0.0,80000.0,30.0,96.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,33160005.0,1.0,0.667023
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,5.0,93820005.0,0.0,0.667023
25.0,0.0,1.0,200000.0,0.0,11.133333,20.0,25.0,0.0,0.0,11.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,93710505.0,1.0,0.667023
20.0,0.0,1.0,0.0,400000.0,9.6,26.0,70.0,0.0,0.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,93820005.0,0.0,0.667023
21.0,0.0,1.0,0.0,80000.0,10.4,15.0,20.0,0.0,0.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,83520025.0,0.0,0.667023
24.0,0.0,1.0,280000.0,0.0,11.933333,30.0,10.0,0.0,0.0,11.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,93820005.0,1.0,0.667023
21.0,1.0,1.0,140000.0,0.0,0.7,26.0,36.0,0.0,0.0,11.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,33160005.0,1.0,0.667023
25.0,0.0,1.0,500000.0,0.0,0.2,26.0,48.0,0.0,0.0,11.0,1.0,23.0,0.0,1.0,100000.0,0.0,26.0,72.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,5.0,83420105.0,0.0,0.667023
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,13140005.0,1.0,0.667023
24.0,1.0,1.0,210000.0,0.0,2.0333333,26.0,60.0,0.0,0.0,11.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,13140005.0,1.0,0.667023
21.0,0.0,1.0,120000.0,0.0,10.233334,30.0,70.0,0.0,0.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,63550005.0,1.0,0.667023
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,13120005.0,1.0,0.667023
25.0,0.0,1.0,381500.0,0.0,2.1666667,20.0,56.0,0.0,0.0,11.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,13120005.0,0.0,0.667023
21.0,0.0,1.0,300000.0,0.0,15.9,28.0,72.0,0.0,0.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,63240050.0,1.0,0.667023
23.0,1.0,1.0,350000.0,0.0,17.9,6.0,48.0,1.0,0.0,11.0,1.0,21.0,0.0,1.0,0.0,0.0,22.0,40.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,13420005.0,1.0,0.667023
27.0,1.0,1.0,408000.0,0.0,6.0,30.0,56.0,1.0,1.0,11.0,1.0,25.0,0.0,1.0,0.0,225000.0,22.0,50.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,84210330.0,0.0,0.667023
25.0,1.0,1.0,408000.0,0.0,0.3,4.0,32.0,1.0,1.0,10.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,13210005.0,1.0,0.667023
21.0,0.0,1.0,556000.0,0.0,3.2333333,20.0,40.0,1.0,1.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,13420005.0,1.0,0.667023
23.0,0.0,1.0,160000.0,0.0,1.4333333,26.0,30.0,1.0,0.0,11.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,13210005.0,0.0,0.667023
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,93820005.0,0.0,0.667023
20.0,0.0,1.0,600000.0,0.0,27.1,30.0,49.0,1.0,0.0,14.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,64330010.0,1.0,0.667023
26.0,1.0,1.0,180000.0,0.0,0.3,15.0,66.0,0.0,0.0,11.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,83520025.0,0.0,0.667023
27.0,1.0,1.0,120000.0,0.0,5.0333333,8.0,98.0,0.0,0.0,11.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,13210005.0,0.0,0.667023
21.0,0.0,1.0,408000.0,0.0,12.8,26.0,48.0,1.0,1.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,93710505.0,0.0,0.667023
20.0,0.0,1.0,0.0,200000.0,2.2333333,12.0,9.0,0.0,0.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,63550005.0,0.0,0.667023
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,5.0,13120005.0,1.0,0.667023
21.0,0.0,1.0,250000.0,0.0,17.233334,26.0,72.0,1.0,1.0,9.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,control,1.0,0.0,1.0,5.0,64330010.0,0.0,0.667023
23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,selected,0.0,0.0,1.0,5.0,13210005.0,1.0,0.667023
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,33160005.0,0.0,0.667023
25.0,0.0,1.0,500000.0,0.0,3.5,30.0,70.0,0.0,1.0,11.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,83420105.0,0.0,0.667023
26.0,0.0,1.0,408000.0,0.0,9.733334,28.0,56.0,1.0,1.0,11.0,1.0,24.0,0.0,1.0,0.0,200000.0,30.0,49.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,83420105.0,0.0,0.667023
25.0,0.0,1.0,0.0,140000.0,0.43333334,6.0,24.0,0.0,0.0,11.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,33160005.0,0.0,0.667023
26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,25.0,1.0,1.0,0.0,140000.0,22.0,10.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,5.0,13420005.0,1.0,0.667023
23.0,1.0,1.0,350000.0,0.0,17.4,20.0,48.0,1.0,0.0,11.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,33160005.0,0.0,0.667023
24.0,0.0,1.0,170000.0,0.0,6.0333333,28.0,72.0,0.0,0.0,9.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,83420105.0,1.0,0.667023
23.0,1.0,1.0,408000.0,0.0,31.3,28.0,84.0,1.0,1.0,11.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,93710505.0,0.0,0.667023
20.0,0.0,1.0,250000.0,0.0,9.033334,17.0,105.0,1.0,1.0,11.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,93820005.0,1.0,0.667023
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,93820005.0,1.0,0.667023
21.0,0.0,1.0,0.0,0.0,5.1,20.0,40.0,0.0,0.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,5.0,83520025.0,0.0,0.667023
25.0,1.0,1.0,0.0,90000.0,0.5,20.0,40.0,0.0,0.0,11.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,13120005.0,1.0,0.667023
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,19.0,0.0,1.0,150000.0,0.0,15.0,16.0,0.0,0.0,11.0,control,0.0,1.0,1.0,5.0,33140005.0,1.0,0.667023
21.0,0.0,1.0,381500.0,0.0,1.5333333,30.0,56.0,0.0,0.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,33140005.0,1.0,0.667023
22.0,0.0,1.0,640000.0,0.0,13.3,30.0,84.0,1.0,1.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,selected,1.0,0.0,1.0,5.0,33140005.0,0.0,0.667023
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,13210005.0,1.0,0.667023
22.0,0.0,1.0,130000.0,0.0,20.2,15.0,84.0,0.0,0.0,11.0,1.0,21.0,0.0,1.0,180000.0,0.0,26.0,48.0,0.0,0.0,11.0,control,1.0,1.0,1.0,5.0,13140005.0,1.0,0.667023
20.0,0.0,1.0,0.0,300000.0,21.433332,20.0,18.0,0.0,0.0,11.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,5.0,13210005.0,1.0,0.667023
20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,18.0,1.0,1.0,60000.0,0.0,26.0,48.0,0.0,0.0,11.0,selected,0.0,1.0,1.0,5.0,63240050.0,1.0,0.667023
22.0,0.0,1.0,150000.0,0.0,5.266667,10.0,24.0,0.0,0.0,11.0,1.0,21.0,0.0,1.0,195000.0,0.0,22.0,40.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,5.0,33140005.0,0.0,0.667023
22.0,1.0,1.0,650000.0,0.0,1.0333333,30.0,84.0,0.0,1.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,5.0,13120005.0,0.0,0.667023
22.0,0.0,1.0,540000.0,0.0,1.3666667,30.0,84.0,0.0,0.0,11.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,13140005.0,1.0,0.667023
20.0,0.0,1.0,0.0,100000.0,8.933333,15.0,105.0,0.0,0.0,11.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,13210005.0,0.0,0.667023
25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,5.0,33140005.0,1.0,0.667023
24.0,0.0,1.0,408000.0,0.0,9.133333,26.0,72.0,0.0,0.0,12.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,5.0,84210005.0,0.0,0.667023
