age_s,dmarried_s,empl_06,salary_06,profit_06,days_06,hours_06,contract_06,dformal_06,educ_s,age_lb,dmarried_lb,empl_04,salary_04,profit_04,days_04,hours_04,contract_04,dformal_04,select,pempl_06,pempl_04,dcontinue,codigo_ecap,codigo_curs,dwomen,p_selecap,select_dwomen,city_1_0,city_2_0,city_3_0,city_4_0,city_5_0,city_6_0,city_7_0,educ_lb_0_0,educ_lb_2_0,educ_lb_3_0,educ_lb_4_0,educ_lb_5_0,educ_lb_6_0,educ_lb_7_0,educ_lb_8_0,educ_lb_9_0,educ_lb_10_0,educ_lb_11_0,educ_lb_12_0,educ_lb_13_0,educ_lb_14_0,educ_lb_16_0
21.0,0.0,1.0,50.0,0.0,20.0,25.0,1.0,0.0,11.0,0.09090909090909083,0.0,1.0,0.15,0.0,0.6666666666666666,0.25210084033613445,1.0,0.0,0,1.0,1.0,1.0,3.0,66210010.0,1.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,1.0,800.0,0.0,29.0,70.0,0.0,0.0,11.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,3.0,13140010.0,0.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27.0,0.0,1.0,0.0,180000.0,30.0,42.0,0.0,0.0,11.0,0.6363636363636365,0.0,1.0,0.35,0.0,1.0,0.7058823529411764,0.0,0.0,0,0.0,1.0,1.0,3.0,13140010.0,0.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.09090909090909083,0.0,1.0,0.52,0.0,1.0,0.5882352941176471,0.0,0.0,0,0.0,1.0,1.0,3.0,13140010.0,1.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,1.0,408.0,0.0,26.0,60.0,1.0,1.0,11.0,0.45454545454545436,0.0,1.0,0.13999999999999999,0.0,0.6666666666666666,0.23529411764705882,0.0,0.0,0,1.0,1.0,1.0,3.0,93620005.0,0.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.0,1.0,250.0,0.0,26.0,48.0,0.0,0.0,8.0,0.36363636363636354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,3.0,66210010.0,1.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.0,1.0,1.0,381.5,0.0,26.0,66.0,1.0,1.0,11.0,0.18181818181818188,0.0,1.0,0.19999999999999998,0.0,0.8666666666666667,0.5546218487394958,0.0,0.0,1,1.0,1.0,1.0,3.0,13140010.0,0.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,1.0,1.0,408.0,0.0,26.0,48.0,1.0,1.0,11.0,0.45454545454545436,0.0,1.0,0.3,0.0,1.0,0.40336134453781514,0.0,0.0,0,1.0,1.0,1.0,3.0,63520505.0,0.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,1.0,200.0,0.0,30.0,98.0,0.0,0.0,11.0,0.36363636363636354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,3.0,13140010.0,1.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,1.0,240.0,0.0,16.0,42.0,0.0,0.0,11.0,0.09090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,3.0,63520505.0,1.0,0.6666667,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,3.0,13140010.0,1.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.18181818181818188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,3.0,63520505.0,1.0,0.6666667,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.0,0.0,1.0,0.0,240000.0,30.0,21.0,0.0,0.0,11.0,0.09090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,3.0,66210010.0,0.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,1.0,200.0,0.0,25.0,60.0,0.0,0.0,11.0,0.45454545454545436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,3.0,13140010.0,0.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.18181818181818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,3.0,63520505.0,1.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.18181818181818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,4.0,33140005.0,1.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.45454545454545436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,4.0,63110005.0,1.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26.0,1.0,1.0,0.0,0.0,15.0,40.0,0.0,0.0,11.0,0.6363636363636365,1.0,1.0,0.03,0.0,0.7333333333333333,0.15126050420168066,0.0,0.0,1,0.0,1.0,1.0,4.0,33140005.0,1.0,0.6666667,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.09090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,4.0,63110005.0,1.0,0.6666667,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.0,1.0,200.0,0.0,26.0,48.0,0.0,1.0,11.0,0.18181818181818188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,4.0,33140005.0,1.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.0,1.0,370.0,0.0,20.0,30.0,0.0,0.0,11.0,0.18181818181818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,4.0,33140005.0,0.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0.0,1.0,360.0,0.0,28.0,48.0,0.0,0.0,11.0,0.45454545454545436,0.0,1.0,0.18,0.0,1.0,0.5378151260504201,0.0,0.0,0,1.0,1.0,1.0,4.0,63110005.0,1.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,0.0,1.0,0.0,120000.0,20.0,64.0,0.0,0.0,11.0,0.18181818181818188,0.0,1.0,0.18,0.0,0.5,0.13445378151260504,0.0,1.0,1,0.0,1.0,1.0,4.0,63110005.0,0.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.09090909090909083,0.0,1.0,0.12,0.0,0.4,0.3025210084033613,0.0,0.0,1,0.0,1.0,1.0,4.0,33140005.0,1.0,0.6666667,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,1.0,1.0,700.0,0.0,30.0,98.0,0.0,0.0,11.0,0.5454545454545452,1.0,1.0,0.358,0.0,0.7333333333333333,0.1680672268907563,0.0,0.0,1,1.0,1.0,1.0,4.0,33140005.0,0.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,1.0,408.0,0.0,30.0,56.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,4.0,63110005.0,0.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.0,1.0,0.0,200000.0,30.0,60.0,0.0,0.0,11.0,0.36363636363636354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,4.0,63110005.0,0.0,0.6666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.36363636363636354,0.0,1.0,0.0,0.1111111111111111,0.3333333333333333,0.04201680672268907,0.0,0.0,1,0.0,0.0,1.0,4.0,33140005.0,1.0,0.6666667,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,1.0,360.0,0.0,26.0,54.0,1.0,1.0,11.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,5.0,83220005.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.18181818181818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,33140005.0,1.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,1.0,120.0,0.0,26.0,36.0,0.0,0.0,11.0,0.36363636363636354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,5.0,33160005.0,1.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,1.0,0.0,300000.0,28.0,48.0,0.0,0.0,11.0,0.36363636363636354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,64330010.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0.0,1.0,400.0,0.0,26.0,48.0,1.0,1.0,11.0,0.5454545454545452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,5.0,84210330.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,1.0,120.0,0.0,8.0,22.0,0.0,0.0,11.0,0.09090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,5.0,33160005.0,1.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0.0,1.0,240.0,0.0,26.0,48.0,0.0,0.0,11.0,0.45454545454545436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,5.0,13120005.0,1.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.18181818181818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,83220005.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,1.0,400.0,0.0,26.0,66.0,0.0,0.0,11.0,0.09090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,5.0,93710505.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.45454545454545436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,13420005.0,1.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.45454545454545436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,5.0,13120005.0,1.0,0.667023,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.45454545454545436,0.0,1.0,0.0,0.06666666666666667,0.6,0.13445378151260504,0.0,0.0,1,0.0,0.0,1.0,5.0,83520025.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.09090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,33140005.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,1.0,120.0,0.0,8.0,72.0,0.0,0.0,11.0,0.36363636363636354,0.0,1.0,0.12,0.0,0.26666666666666666,0.1680672268907563,0.0,0.0,0,1.0,1.0,1.0,5.0,13120005.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,0.0,1.0,0.0,200000.0,25.0,20.0,0.0,0.0,9.0,0.18181818181818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,5.0,33140005.0,1.0,0.667023,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,13120005.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,0.0,1.0,0.0,200000.0,15.0,40.0,0.0,0.0,11.0,0.2727272727272727,0.0,1.0,0.19999999999999998,0.0,0.5,0.40336134453781514,0.0,0.0,0,0.0,1.0,1.0,5.0,93710505.0,1.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.09090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,5.0,83420105.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.09090909090909083,0.0,1.0,0.192,0.0,0.9333333333333333,0.7647058823529411,0.0,0.0,0,0.0,1.0,1.0,5.0,63550005.0,1.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,1.0,250.0,0.0,26.0,48.0,0.0,0.0,11.0,0.45454545454545436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,5.0,63240050.0,1.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,0.0,1.0,200.0,0.0,30.0,48.0,0.0,0.0,11.0,0.18181818181818188,0.0,1.0,0.0,0.2222222222222222,0.8666666666666667,0.40336134453781514,0.0,0.0,1,1.0,0.0,1.0,5.0,13140005.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,64330010.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,63550005.0,1.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,1.0,248.0,0.0,30.0,104.0,0.0,0.0,11.0,0.09090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,5.0,93820005.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,0.0,1.0,330.0,0.0,15.0,48.0,0.0,1.0,11.0,0.18181818181818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,5.0,13120005.0,1.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26.0,0.0,1.0,434.0,0.0,30.0,70.0,0.0,1.0,10.0,0.5454545454545452,1.0,1.0,0.06,0.0,0.8666666666666667,0.4369747899159664,0.0,0.0,1,1.0,1.0,1.0,5.0,64330010.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.09090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,13210005.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,1.0,381.5,0.0,30.0,56.0,0.0,0.0,11.0,0.09090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,5.0,84210330.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.09090909090909083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,63550005.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,0.0,1.0,180.0,0.0,30.0,49.0,0.0,0.0,11.0,0.18181818181818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,5.0,13140005.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,0.0,1.0,0.0,360000.0,30.0,84.0,0.0,0.0,11.0,0.18181818181818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,84210005.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,1.0,0.0,150000.0,30.0,70.0,0.0,0.0,11.0,0.36363636363636354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,5.0,84210330.0,1.0,0.667023,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,5.0,63550005.0,1.0,0.667023,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0.0,1.0,160.0,0.0,30.0,96.0,0.0,0.0,11.0,0.5454545454545452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,5.0,83220005.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.0,1.0,360.0,0.0,30.0,80.0,0.0,0.0,11.0,0.09090909090909083,1.0,1.0,0.0,0.0,1.0,0.7058823529411764,0.0,0.0,1,1.0,0.0,1.0,5.0,63550005.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,1.0,0.0,160000.0,7.0,21.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,5.0,83520025.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.0,0.0,1.0,381.5,0.0,26.0,72.0,1.0,0.0,11.0,0.18181818181818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,5.0,33160005.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.36363636363636354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,5.0,64330010.0,1.0,0.667023,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,1.0,1.0,300.0,0.0,23.0,56.0,0.0,1.0,11.0,0.09090909090909083,1.0,1.0,0.182,0.0,0.8666666666666667,0.5546218487394958,0.0,0.0,0,1.0,1.0,1.0,5.0,83420105.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.0,1.0,240.0,0.0,15.0,42.0,0.0,0.0,11.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,5.0,84210005.0,1.0,0.667023,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,5.0,83220005.0,1.0,0.667023,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,0.0,1.0,300.0,0.0,27.0,90.0,0.0,0.0,11.0,0.45454545454545436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,5.0,64330010.0,1.0,0.667023,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.6363636363636365,0.0,1.0,0.0,0.27777777777777773,0.7333333333333333,0.3361344537815126,0.0,0.0,0,0.0,0.0,1.0,5.0,33160005.0,1.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.09090909090909083,0.0,1.0,0.3,0.0,0.4,0.1764705882352941,0.0,0.0,0,0.0,1.0,1.0,5.0,83220005.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,0.0,1.0,306.0,0.0,20.0,40.0,1.0,1.0,11.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,5.0,83420105.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,1.0,0.0,150000.0,15.0,12.0,0.0,0.0,11.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,83420105.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,0.0,1.0,450.0,0.0,26.0,84.0,0.0,0.0,11.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,5.0,84210005.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,0.0,1.0,160.0,0.0,28.0,70.0,0.0,0.0,11.0,0.18181818181818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,5.0,84210330.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,1.0,1.0,250.0,0.0,20.0,40.0,0.0,0.0,11.0,0.5454545454545452,0.0,1.0,0.0,0.15555555555555556,0.6666666666666666,0.12605042016806722,0.0,0.0,0,1.0,0.0,1.0,5.0,13420005.0,1.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,0.0,1.0,0.0,75000.0,15.0,84.0,0.0,0.0,11.0,0.09090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,83420105.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,0.0,1.0,381.5,0.0,30.0,60.0,0.0,0.0,11.0,0.18181818181818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,5.0,93820005.0,1.0,0.667023,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0.0,1.0,181.0,0.0,18.0,90.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,5.0,33140005.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.36363636363636354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,93710505.0,1.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,0.0,1.0,0.0,200000.0,26.0,60.0,0.0,0.0,11.0,0.18181818181818188,0.0,1.0,0.3,0.0,1.0,0.40336134453781514,0.0,0.0,0,0.0,1.0,1.0,5.0,93710505.0,0.0,0.667023,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
